10HZ,20HZ,30HZ,40HZ,50HZ,60HZ,70HZ,80HZ,90HZ,100HZ,110HZ,120HZ,130HZ,140HZ,150HZ,160HZ,170HZ,180HZ,190HZ,200HZ,210HZ,220HZ,230HZ,240HZ,4000HZ,4010HZ,4020HZ,4030HZ,4040HZ,4050HZ,4060HZ,4070HZ,4080HZ,4090HZ,4100HZ,4110HZ,4120HZ,4130HZ,4140HZ,4150HZ,4160HZ,4170HZ,4180HZ,4190HZ,4200HZ,4210HZ,4220HZ,4230HZ,4240HZ,4250HZ,4260HZ,4270HZ,4280HZ,4290HZ,4300HZ,4310HZ,4320HZ,4330HZ,4340HZ,4350HZ,4360HZ,4370HZ,4380HZ,4390HZ,4400HZ,4410HZ,4420HZ,4430HZ,4440HZ,4450HZ,4460HZ,4470HZ,4480HZ,4490HZ,max0,max1,max2,max3,max4,max5,max6,max7,max8,max9,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,label
3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,13.0,16.0,13.0,13.0,23.0,36.0,36.0,57.0,70.0,78.0,135.0,23.869148754204915,24.341752665488343,24.706083585153088,25.17749016477564,25.587832829693827,26.0734363418667,26.6007754147899,26.828097382975084,27.336792291464732,27.58840298762757,27.83197445692457,27.98933804663892,27.968470266263754,27.689663036661152,27.38519870003991,26.99042134671304,26.87855636011175,26.85614915331547,27.077997605336677,27.41513199156166,27.664690119163005,28.152859342037743,28.601345572723645,28.756656593876507,28.861337590512573,28.977649808997093,29.17589372256115,29.52414618849421,30.0126575061292,30.359028450880896,30.785449569530762,31.118307771252635,31.319117395518557,31.364444951251496,31.509322082216777,31.524203204287588,31.489822680882604,31.454073778436626,31.40515422772108,31.602029762244143,31.80147100746907,31.998517589372256,32.284679856320196,32.34180968128172,32.22772107873881,32.01185928502195,31.82336507212498,31.591937966816808,31.44107417754718,31.43217971378072,low,mid,low,mid,low,mid,low,low,low,mid,low,low,low,mid,low,mid,low,mid,low,high,0
4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,7.0,47.73829750840983,48.683505330976686,57.6475283653572,58.747477051143164,59.70494326928559,52.1468726837334,53.2015508295798,53.65619476595017,54.673584582929465,55.17680597525514,46.38662409487428,65.30845544215748,65.25976395461542,64.60921375220936,54.77039740007982,53.98084269342608,53.7571127202235,53.71229830663094,45.129996008894466,45.69188665260277,55.32938023832601,56.30571868407549,66.73647300302183,57.51331318775301,48.10222931752095,57.955299617994186,58.3517874451223,59.04829237698842,50.021095843548665,60.71805690176179,61.570899139061524,62.23661554250527,62.638234791037114,62.72888990250299,73.52175152517248,63.048406408575175,62.97964536176521,62.90814755687325,52.341923712868464,52.67004960374024,53.00245167911512,63.99703517874451,64.56935971264039,53.90301613546953,64.45544215747762,74.69433833171789,63.64673014424996,73.71452192257254,73.36250641427675,52.38696618963453,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,0
8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,6.0,10.0,8.0,8.0,8.0,6.0,8.0,9.0,103.43297793488796,89.25309310679059,90.58897314556131,92.3174639375107,93.82205370887736,95.6025999201779,88.66925138263299,98.36969040424198,91.12264097154912,91.9613432920919,92.77324818974856,93.2977934887964,93.22823422087919,101.52876446775757,82.15559610011974,98.96487827128114,98.5547066537431,98.47254689549005,90.25999201778893,91.38377330520554,101.4371971035977,103.22715092080506,95.33781857574547,95.85552197958835,125.06579622555448,86.93294942699129,97.25297907520384,88.57243856548263,100.04219168709733,131.55578995381723,133.40361480129997,103.72769257084212,93.95735218655567,94.09333485375448,94.52796624665032,84.06454187810023,83.97286048235361,94.36222133530988,104.68384742573693,94.80608928673243,106.00490335823024,106.66172529790751,86.09247961685386,97.02542904384515,96.68316323621643,96.03557785506584,84.86230685899994,84.24516791151149,104.80358059182393,104.77393237926906,mid,mid,mid,mid,mid,mid,mid,low,mid,low,mid,low,mid,low,mid,low,mid,mid,mid,low,0
10.0,10.0,12.0,15.0,17.0,15.0,15.0,17.0,22.0,30.0,45.0,35.0,37.0,32.0,50.0,40.0,25.0,30.0,32.0,47.0,62.0,95.0,150.0,152.0,79.56382918068304,56.797422886139465,82.35361195051028,83.92496721591881,85.29277609897943,86.911454472889,106.4031016591596,89.4269912765836,91.12264097154912,64.37294030446434,111.32789782769828,93.2977934887964,111.87388106505502,92.29887678887052,91.28399566679971,89.96807115571013,89.59518786703917,89.52049717771823,90.25999201778893,91.38377330520554,92.21563373054336,93.84286447345914,95.33781857574547,95.85552197958835,96.2044586350419,67.61451622099321,97.25297907520384,98.41382062831403,70.02953418096813,101.19676150293631,102.6181652317692,103.72769257084212,125.27646958207423,104.54814983750498,126.0372883288671,105.08067734762528,104.96607560294201,125.8162951137465,125.62061691088432,210.68019841496096,180.2083357089914,159.99258794686128,161.423399281601,215.6120645418781,161.13860539369404,160.05929642510975,180.3324020753749,126.36775186726723,157.2053708877359,125.72871885512288,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,0
4.0,5.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,10.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,39.78191459034152,40.5695877758139,32.941444780204115,41.962483607959406,34.11711043959177,43.4557272364445,44.334625691316496,44.7134956382918,45.56132048577456,45.98067164604595,46.38662409487428,37.31911739551856,46.614117110439594,46.14943839443526,54.77039740007982,44.98403557785507,44.797593933519586,35.80819887108729,45.129996008894466,45.69188665260277,46.10781686527168,46.92143223672957,47.66890928787274,47.92776098979417,48.10222931752095,48.296083014995155,58.3517874451223,49.206910314157014,50.021095843548665,50.598380751468156,51.3090826158846,51.86384628542106,52.198528992530925,52.27407491875249,52.51553680369462,52.54033867381264,52.483037801471006,52.42345629739438,52.341923712868464,52.67004960374024,53.00245167911512,63.99703517874451,64.56935971264039,53.90301613546953,64.45544215747762,53.353098808369914,63.64673014424996,73.71452192257254,62.88214835509436,62.86435942756144,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,0
7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,79.56382918068304,56.797422886139465,57.6475283653572,83.92496721591881,85.29277609897943,60.838018131022295,44.334625691316496,62.59889389360853,91.12264097154912,64.37294030446434,64.94127373282399,46.6488967443982,46.614117110439594,64.60921375220936,63.89879696675979,62.977649808997086,62.71663150692742,62.66434802440276,63.18199441245225,63.96864131364387,92.21563373054336,65.6900051314214,66.73647300302183,67.09886538571185,67.34312104452934,67.61451622099321,68.07708535264268,68.88967443981983,70.02953418096813,70.83773305205543,51.3090826158846,72.60938479958948,73.0779405895433,73.1837048862535,73.52175152517248,105.08067734762528,73.47625292205942,73.39283881635212,73.27869319801586,52.67004960374024,74.20343235076116,74.66320770853525,75.33091966474713,75.46422258965734,53.71286846456468,74.69433833171789,74.25451850162494,52.65322994469468,73.36250641427675,73.34175266548834,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,mid,high,0
11.0,13.0,18.0,20.0,16.0,16.0,13.0,16.0,11.0,16.0,20.0,16.0,13.0,13.0,13.0,13.0,13.0,20.0,18.0,24.0,33.0,29.0,31.0,118.0,55.69468042647813,73.02525799646503,74.11825075545926,75.53247049432693,76.76349848908148,95.6025999201779,79.8023262443697,80.48429214892525,82.0103768743942,82.76520896288271,102.05057300872342,83.96801413991676,102.5510576429671,83.06898910998346,100.41239523347967,80.97126404013912,116.47374422715092,98.47254689549005,81.23399281601003,82.24539597468498,101.4371971035977,103.22715092080506,104.87160043332003,105.44107417754718,125.06579622555448,125.56981583898741,175.0553623353669,157.46211300530246,180.0759450367752,131.55578995381723,164.18906437083072,186.70984662751582,167.03529277609897,167.27703974000798,168.0497177718228,168.12908375620046,230.92536632647244,230.66320770853525,251.24123382176865,210.68019841496096,254.41176805975255,213.32345059581502,193.7080791379212,172.4896516335025,171.88117908660698,170.72991618678373,190.9401904327499,168.49033582302297,167.6857289469183,115.25132561719596,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,low,low,mid,low,mid,low,mid,0
14.0,16.0,16.0,20.0,16.0,23.0,19.0,18.0,19.0,18.0,,18.0,20.0,21.0,19.0,21.0,22.0,20.0,19.0,21.0,17.0,19.0,21.0,22.0,370.72588687847275,397.60193759794845,419.0198033907964,381.6056418293204,540.7911383387948,550.4848268984185,520.7109274825474,596.8585268556775,668.3926485254309,672.269554067531,702.189485681721,803.6093460606924,707.8287505342641,813.9393075936744,1160.2101438951418,1121.3862373557488,1278.0447357173387,1147.5908249038325,1363.263997720473,1290.8931471719618,1652.5436671890584,1491.6547941302179,1398.643681436102,1401.5144607493946,1402.2657073657217,1241.5671748112268,1090.0840575580567,1017.8193474853967,855.688559623878,857.3229804815501,715.8429975780025,703.0229377404189,570.045590539963,365.1437526713207,355.26556489528423,343.23265422424845,314.571733865223,285.9452913520445,255.57885738709217,270.44094600370425,328.1344920928907,351.3349479982904,384.8337369995726,347.22724034762786,382.58241914802676,380.9474284086052,316.58526855677445,371.4785581991737,361.059695113264,328.79583986322837,low,low,low,low,low,low,low,low,low,low,low,low,high,low,low,low,low,low,low,low,1
8.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,10.0,10.0,18.0,26.0,23.0,21.0,18.0,21.0,23.0,18.0,15.0,21.0,26.0,33.0,36.0,57.0,123.57529562615758,124.2506054993589,108.94514888160707,152.64225673172814,128.7597948425702,131.0678159281949,116.71106995298476,117.56304316854253,120.68200598375836,142.0287790283516,125.04744265564894,98.00113976349907,101.11839293346631,101.7424134492093,135.88046730303464,106.79868927197606,108.30887590824904,108.26328536828609,109.06111981763785,86.78273258298903,89.32668471292207,88.39435817067958,86.07038039606782,86.24704373842428,92.71178230517168,109.87320131072804,109.00840575580567,109.44294058982761,142.614759937313,111.34064681578572,113.62587263142898,170.08619461461748,205.21641259438667,205.3933608776179,240.66376976777318,240.26285795697393,267.96851403333807,263.06966804388094,311.1394785581992,356.9820487248896,518.6641971790854,527.0024219974356,748.8656503775467,786.3675737284514,755.0968798974212,721.7951275110414,712.3168542527425,654.9753526143325,526.9519874626016,493.19375979484255,low,mid,low,low,low,mid,low,mid,low,mid,low,mid,low,mid,low,low,low,mid,low,mid,1
3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,11.0,24.0,15.0,24.0,22.0,13.0,16.0,7.0,8.0,9.0,24.0,18.0,16.0,7.0,39.78191459034152,32.45567022065112,41.17680597525514,33.56998688636752,25.587832829693827,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,45.98067164604595,37.109299275899424,37.31911739551856,37.29129368835167,36.919550715548205,36.51359826671988,35.98722846228405,35.83807514681567,44.76024858885911,45.129996008894466,36.55350932208221,36.88625349221734,37.53714578938366,38.13512743029819,38.34220879183534,48.10222931752095,38.636866411996124,38.901191630081534,49.206910314157014,40.01687667483893,40.47870460117453,41.04726609270768,41.491077028336846,41.75882319402474,41.819259935001995,42.0124294429557,52.54033867381264,41.986430241176805,41.9387650379155,41.873538970294774,42.13603968299219,42.40196134329209,42.664690119163005,43.04623980842693,53.90301613546953,53.71286846456468,53.353098808369914,53.038941786874965,42.12258395575574,52.401790295911965,41.909572951707624,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,0
3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,,9.0,14.0,25.0,42.0,24.0,18.0,18.0,12.0,8.0,16.0,24.0,20.0,24.0,31.825531672273218,32.45567022065112,24.706083585153088,33.56998688636752,34.11711043959177,43.4557272364445,35.4677005530532,35.770796510633446,36.449056388619645,27.58840298762757,37.109299275899424,37.31911739551856,37.29129368835167,36.919550715548205,27.38519870003991,35.98722846228405,44.797593933519586,35.80819887108729,36.10399680711557,45.69188665260277,36.88625349221734,37.53714578938366,38.13512743029819,38.34220879183534,38.481783454016764,38.636866411996124,38.901191630081534,39.365528251325614,40.01687667483893,40.47870460117453,41.04726609270768,41.491077028336846,52.198528992530925,41.819259935001995,31.509322082216777,42.032270939050115,52.483037801471006,41.9387650379155,41.873538970294774,31.602029762244143,42.40196134329209,42.664690119163005,32.284679856320196,43.12241290837562,42.970294771651744,42.68247904669593,42.43115342949997,42.12258395575574,41.92143223672957,41.909572951707624,low,low,low,mid,low,low,low,low,low,low,low,mid,low,low,low,mid,low,low,low,low,0
4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,39.78191459034152,40.5695877758139,41.17680597525514,41.962483607959406,42.646388049489715,52.1468726837334,62.0684759678431,53.65619476595017,45.56132048577456,45.98067164604595,64.94127373282399,46.6488967443982,65.25976395461542,55.379326073322304,63.89879696675979,53.98084269342608,53.7571127202235,44.76024858885911,54.15599521067335,54.83026398312332,55.32938023832601,46.92143223672957,66.73647300302183,47.92776098979417,48.10222931752095,48.296083014995155,48.62648953760192,49.206910314157014,60.0253150122584,70.83773305205543,51.3090826158846,72.60938479958948,52.198528992530925,73.1837048862535,63.01864416443355,52.54033867381264,52.483037801471006,62.90814755687325,52.341923712868464,63.20405952448829,53.00245167911512,63.99703517874451,64.56935971264039,64.68361936256343,53.71286846456468,53.353098808369914,53.038941786874965,52.65322994469468,73.36250641427675,52.38696618963453,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,0
10.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,10.0,8.0,10.0,10.0,11.0,11.0,9.0,12.0,10.0,10.0,9.0,10.0,9.0,10.0,11.0,148.2903547513891,173.95084769910244,175.9883174241345,178.08263285368284,163.09574013392222,139.8056703234079,170.57771762359312,153.73628722040178,167.09816213135773,217.77746117680582,192.3806810086907,166.60193759794842,151.67758940019945,183.13634420857673,177.6898418578145,170.8779028351617,184.12508904402338,194.87391366291496,196.31001567174812,216.95683145747256,178.65336942584415,198.88730588402905,215.17595099016955,172.49408747684856,231.77945576292922,208.75908249038326,174.41344920928907,131.33152870779313,164.55549223536116,167.01097022367858,181.80139621028636,215.44251317851547,159.61276535118964,182.57187633566036,148.98233366576434,194.49850406040747,174.76207436956832,183.00498646530846,166.681863513321,151.44692976207438,158.77475423849552,134.33395070522866,145.61276535118964,153.18848838865935,130.8834591822197,150.37398489813364,158.29263427838723,127.08476991024362,136.61718193474854,154.72745405328394,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,1
4.0,4.0,4.0,6.0,6.0,6.0,8.0,8.0,8.0,10.0,,10.0,12.0,13.0,13.0,17.0,23.0,21.0,33.0,75.0,140.0,33.0,33.0,33.0,15.912765836136609,16.22783511032556,16.470722390102058,16.78499344318376,17.058555219795885,17.3822908945778,17.7338502765266,17.885398255316723,18.224528194309823,18.39226865841838,18.554649637949712,37.31911739551856,18.645646844175836,18.459775357774102,18.25679913335994,17.993614231142026,17.919037573407834,17.904099435543646,18.051998403557786,18.276754661041107,18.44312674610867,18.76857289469183,19.067563715149095,19.17110439591767,19.240891727008382,19.318433205998062,19.450595815040767,19.682764125662807,20.008438337419467,20.239352300587264,20.52363304635384,20.745538514168423,20.87941159701237,20.909629967500997,21.00621472147785,21.016135469525057,20.993215120588403,20.96938251895775,20.936769485147387,21.068019841496096,21.200980671646047,42.664690119163005,21.523119904213466,21.56120645418781,21.485147385825872,21.341239523347966,21.215576714749986,42.12258395575574,20.960716118364786,20.954786475853812,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,low,0
2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,7.0,4.0,4.0,9.0,9.0,9.0,13.0,15.0,20.0,35.0,49.0,79.0,141.0,32.953412166975355,33.13349479982904,33.52158427126371,16.960250747969795,17.167972645676024,17.475708790425987,35.911098447072234,36.17324405185924,37.132924918079496,37.8743410742271,38.476136201738136,39.20045590539963,40.44735717338652,40.69696537968372,41.809374554779886,42.719475708790426,43.32355036329962,43.305314147314434,43.62444792705514,43.39136629149451,44.66334235646104,22.098589542669895,43.03519019803391,43.12352186921214,46.35589115258584,43.94928052429121,43.60336230232227,43.777176235931044,43.88146459609631,44.53625872631429,45.45034905257159,45.35631856389799,45.60364724319704,45.64296908391509,45.840718051004416,45.76435389656646,46.603219831884886,45.751246616327116,44.4484969368856,43.27055136059268,42.3399344635988,41.333523293916514,41.60364724319704,20.42513178515458,40.271833594529134,40.09972930616897,39.573158569596806,39.103006126228806,39.0334805527853,38.681863513320984,low,mid,low,mid,low,mid,low,low,low,low,low,mid,low,mid,low,mid,low,mid,low,mid,1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,9.0,11.0,17.0,17.0,14.0,11.0,24.715059125231516,0.0,25.141188203447783,25.440376121954692,25.751958968514035,26.213563185638982,26.933323835304176,27.129933038894432,27.849693688559622,28.405755805670324,0.0,29.400341929049723,30.33551788003989,30.52272403476279,31.357030916084916,0.0,0.0,32.47898561048582,32.71833594529135,32.54352471862089,33.497506767345776,33.14788431400484,32.27639264852543,32.342641401909106,34.76691836443938,32.961960393218405,32.7025217267417,32.83288217694828,65.82219689414447,33.402194044735715,68.17552357885738,68.034477845847,34.20273543239778,68.46445362587264,68.76107707650662,68.64653084484969,69.90482974782734,102.94030488673602,66.6727454053284,97.35874056133352,63.5099016953982,62.00028494087477,62.40547086479556,61.27539535546374,60.4077503917937,60.14959395925345,29.679868927197603,29.327254594671604,29.275110414588973,29.011397634990736,low,mid,low,mid,low,mid,low,mid,low,mid,low,high,low,mid,low,mid,low,mid,low,mid,1
3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,9.0,9.0,6.0,7.0,7.0,12.0,16.0,24.0,31.0,31.825531672273218,48.683505330976686,32.941444780204115,33.56998688636752,51.175665659387654,34.7645817891556,35.4677005530532,35.770796510633446,36.449056388619645,55.17680597525514,55.66394891384914,55.97867609327784,55.93694053252751,36.919550715548205,36.51359826671988,53.98084269342608,35.83807514681567,35.80819887108729,54.15599521067335,54.83026398312332,36.88625349221734,37.53714578938366,38.13512743029819,38.34220879183534,38.481783454016764,38.636866411996124,38.901191630081534,39.365528251325614,40.01687667483893,40.47870460117453,41.04726609270768,41.491077028336846,41.75882319402474,41.819259935001995,63.01864416443355,42.032270939050115,41.986430241176805,41.9387650379155,62.81030845544216,42.13603968299219,42.40196134329209,42.664690119163005,43.04623980842693,43.12241290837562,42.970294771651744,64.0237185700439,63.64673014424996,42.12258395575574,41.92143223672957,41.909572951707624,low,low,low,low,low,mid,low,mid,low,mid,low,low,low,low,low,low,low,low,low,low,0
7.0,7.0,7.0,9.0,7.0,9.0,17.0,14.0,14.0,14.0,14.0,43.0,21.0,21.0,19.0,17.0,28.0,17.0,36.0,26.0,26.0,21.0,24.0,66.0,98.86023650092606,99.40048439948711,142.46673315287077,118.72175523578856,180.26371277959825,209.70850548511186,233.42213990596952,280.34264140190913,417.7454053283943,426.0863370850548,529.0468727738994,558.6064966519447,525.8156432540247,559.5832739706511,543.5218692121385,501.9538395782875,433.23550363299614,411.40048439948714,338.0894714346773,282.04388089471433,290.31172531699673,232.0351901980339,225.93474853967803,204.83672887875767,197.01253739848983,186.78444222823765,185.31428978486963,207.94158712067247,186.4962245334093,211.54722894999287,193.16398347342925,192.76435389656646,193.81550078358742,193.98261860663914,160.44251317851547,194.49850406040747,198.06368428551076,160.1293631571449,155.5697392790996,129.81165408177804,148.1897706225958,124.00056988174954,145.61276535118964,122.55079071092749,120.8155007835874,140.3490525715914,118.71947570879041,136.8605214418008,117.10044165835589,116.04559053996294,low,mid,low,low,low,low,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,low,mid,1
